id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
388174,0,Sep-98,1,NA,NA,6,0,0,0%,14,f,0,0,14970.79703,9085.64,13000,1970.8,0,0,0,Nov-11,2459.38,,Nov-11
388222,0,Aug-00,2,46,NA,10,0,11197,81.70%,31,f,0,0,13013.83172,11799.21,11249.98,1763.85,0,0,0,Nov-10,19.4,,Nov-10
388229,0,May-96,1,NA,NA,7,0,99,0.20%,14,f,0,0,10563.62579,10457.99,10000,563.63,0,0,0,Feb-10,11.52,,Feb-10
388289,0,Jan-03,0,NA,NA,8,0,298,1%,13,f,0,0,8026.56,8002.49,6517.39,1509.17,0,0,0,Dec-11,251,,May-16
388322,0,Aug-01,0,NA,NA,7,0,4435,59.10%,14,f,0,0,11939.00472,11779.43,9999.99,1939.02,0,0,0,Apr-12,367.61,,Apr-12
388330,0,Feb-05,0,NA,NA,4,0,3352,79.80%,5,f,0,0,2019.43,2003.93,1342.42,584.7,0,92.31,1.11,Sep-10,113.76,,Apr-11
388341,0,Jun-94,2,NA,NA,7,0,43863,63.70%,28,f,0,0,14002.35525,4397.94,12000,2002.36,0,0,0,Dec-10,10.08,,Dec-10
388347,0,Nov-97,0,26,NA,6,0,3706,45.20%,23,f,0,0,8471.769355,6303.51,6999.99,1471.78,0,0,0,Jun-12,237.13,,Jul-15
388382,0,Oct-71,2,34,NA,10,0,9030,37.50%,17,f,0,0,13556.71082,12229.28,12000,1556.71,0,0,0,Jul-10,2.52,,Jul-10
388405,0,Sep-90,0,NA,NA,15,0,2227,5.40%,27,f,0,0,11215.29014,11061.04,10000,1215.29,0,0,0,Jul-11,3073.51,,Jul-11
388417,0,Jan-96,1,76,NA,6,0,1924,91.60%,10,f,0,0,10430.43,7510.63,5524.69,1731.25,0,3174.49,1110.81,Jun-11,101,,May-16
388426,0,Nov-82,1,NA,NA,16,0,21267,33.90%,29,f,0,0,17330.85884,14347.16,14999.99,2330.87,0,0,0,May-12,505.64,,May-12
388441,0,Jan-95,1,31,NA,8,0,2602,51%,48,f,0,0,5776.920226,5776.92,5000,776.92,0,0,0,Apr-12,169.58,,Apr-12
388471,0,Sep-94,2,55,NA,5,0,7467,48.80%,24,f,0,0,18620.54536,16734.35,14999.98,3620.57,0,0,0,May-11,5915.29,,Jun-11
388494,0,Jun-93,1,NA,NA,26,0,26272,33.70%,49,f,0,0,5611.750248,5493.61,4750,861.75,0,0,0,Jun-11,1665.91,,Jun-11
388497,0,Nov-96,0,76,NA,12,0,10702,59.80%,14,f,0,0,10080.37956,10080.38,7999.98,2080.39,0,0,0,Apr-12,281.79,,Jun-14
388500,0,Sep-04,1,43,NA,5,0,400,6.70%,9,f,0,0,11228.60231,10891.74,10000,1228.6,0,0,0,Apr-12,363.06,,Apr-12
388502,0,May-91,4,NA,NA,8,0,13893,18.70%,26,f,0,0,23482.034,19350.22,19999.99,3482.04,0,0,0,Apr-11,8167.61,,Apr-11
388538,0,Jan-98,0,NA,NA,8,0,41921,85.20%,30,f,0,0,5797.15,4675.16,4549.61,1230.67,0,16.87,6.42,Mar-10,527.13,,May-16
388543,0,Sep-00,3,62,NA,16,0,8351,22.10%,34,f,0,0,7846.199723,7738.72,7300,546.2,0,0,0,Jul-10,5525.21,,May-16
388582,0,Mar-98,2,24,72,6,2,4770,52.40%,15,f,0,0,14986.58567,14986.59,11999.98,2986.61,0,0,0,Apr-12,419.04,,Apr-12
388586,0,Jul-88,0,NA,NA,29,0,50910,32.60%,65,f,0,0,18900.90131,13314.63,14999.99,3900.91,0,0,0,Apr-12,537,,May-12
388587,1,Nov-98,2,20,NA,5,0,1356,17.40%,11,f,0,0,7034.422291,5120.64,6800,234.42,0,0,0,Jul-09,6569.3,,Jan-15
388591,0,May-95,2,NA,NA,13,0,25313,43.40%,44,f,0,0,24095.59916,18803.76,19999.99,4095.61,0,0,0,Apr-12,674.16,,May-16
388700,0,Oct-93,0,NA,NA,6,0,17064,56.70%,25,f,0,0,21587.96085,21587.96,17999.96,3588,0,0,0,Apr-12,605.29,,Apr-12
388701,0,Nov-95,1,NA,NA,14,0,7730,33.60%,20,f,0,0,4216.686437,4096.21,3500,716.69,0,0,0,Apr-12,130.58,,Feb-15
388716,0,Feb-03,2,NA,NA,17,0,20854,49.30%,27,f,0,0,12644.90626,5393.98,10725,1919.91,0,0,0,Feb-11,5046.87,,Mar-13
388719,0,Dec-92,1,NA,NA,8,0,15093,95.50%,29,f,0,0,3390.15,3390.15,2690.68,654.47,14.93956962,30.06,3.0276,Feb-12,101.77,,Jul-12
388725,0,Apr-92,3,NA,NA,20,0,36162,89.50%,43,f,0,0,3339.37,3308.19,2471.46,786.76,29.9454004,51.21,0.79,Jul-11,120.88,,Dec-11
388731,0,Nov-03,0,NA,NA,9,0,849,10.70%,17,f,0,0,3532.637897,3532.64,3200,332.64,0,0,0,Jan-11,1532.18,,Sep-12
388737,0,Oct-99,1,NA,NA,13,0,8952,22.30%,16,f,0,0,16559.34061,15753.66,15000,1559.34,0,0,0,Jan-11,7176.96,,Apr-16
388771,0,Sep-90,0,NA,NA,22,0,7815,6.10%,36,f,0,0,28746.18594,16744.81,23999.99,4746.19,0,0,0,Aug-11,6964.43,,Aug-11
388774,0,May-97,0,74,NA,5,0,10673,93.60%,19,f,0,0,12924.03484,5971.61,11200,1724.03,0,0,0,Jul-10,7514.63,,May-16
388777,0,Oct-02,0,NA,NA,5,0,5546,97.30%,8,f,0,0,8850.703557,8469.2,7000,1820.7,30.00000004,0,0,Apr-12,253.89,,Mar-16
388821,0,Jan-98,0,NA,NA,9,0,1571,11.90%,10,f,0,0,11553.89594,11409.47,10000,1553.9,0,0,0,Apr-12,342.79,,Apr-12
388832,1,Mar-03,1,22,NA,5,0,4747,93.10%,10,f,0,0,8652.609323,8267.83,6999.99,1652.62,0,0,0,Apr-11,2971.77,,May-16
388849,0,Dec-98,0,NA,NA,7,0,6860,29.40%,12,f,0,0,6203.430643,6062.44,5500,703.43,0,0,0,Mar-12,359.35,,Apr-16
388872,0,Jul-04,0,NA,96,12,1,4536,33.10%,15,f,0,0,6028.384184,5968.1,5000,1028.39,0,0,0,Sep-11,1313.13,,Apr-16
388912,0,Feb-05,2,NA,NA,12,0,4748,53.30%,15,f,0,0,7959.626891,7874.34,7000,959.63,0,0,0,Apr-10,5267.76,,Apr-16
388927,0,Jan-94,1,NA,NA,13,0,14323,50.30%,46,f,0,0,13381.25,8227.38,9021.12,3599.91,42.17595411,718.04,7.35,Aug-10,855.46,,Jan-11
388946,0,Sep-77,1,NA,NA,13,0,49836,42.10%,26,f,0,0,22507.96648,16323.94,18999.99,3507.98,0,0,0,Jul-11,6061.66,,Jul-11
388952,0,Feb-96,2,NA,NA,8,0,8111,57.90%,34,f,0,0,9945.866642,9945.87,8000,1945.87,0,0,0,May-11,4103.7,,May-16
388991,0,Mar-96,0,NA,NA,15,0,18136,44.70%,32,f,0,0,6879.670838,6679.01,6000,879.67,0,0,0,Nov-10,3312.96,,May-16
388996,0,Nov-96,1,NA,NA,12,0,22416,67%,15,f,0,0,14409.9773,13644.05,11499.99,2909.98,0,0,0,Sep-11,3104.27,,Dec-13
389001,0,Jan-99,0,NA,NA,11,0,16016,84.70%,20,f,0,0,19364.11241,13326.4,16000,3364.12,0,0,0,Apr-12,541.23,,Jun-15
389010,0,Oct-98,0,NA,NA,5,0,3915,93.20%,8,f,0,0,8540.806341,8201.61,7000,1540.81,0,0,0,Mar-12,36.67,,Aug-14
389021,0,May-02,0,NA,NA,6,0,14610,76.90%,13,f,0,0,1031.12,751.32,727.21,303.91,0,0,0,Aug-09,258.2,,Apr-16
389056,0,Mar-98,0,NA,NA,10,0,1506,6.60%,18,f,0,0,9439.928592,9299.45,8400,1039.93,0,0,0,Nov-11,32.16,,Nov-11
389074,0,Jul-93,0,NA,NA,5,0,4590,14.70%,19,f,0,0,6204.562583,6119.95,5500,704.56,0,0,0,Apr-12,187.9,,Oct-12
389079,0,Sep-96,1,NA,NA,4,0,724,2.80%,5,f,0,0,5919.53993,5708.36,5000,919.54,0,0,0,Apr-11,2055.95,,Apr-11
389118,0,Aug-96,2,NA,NA,3,0,0,,31,f,0,0,12301.66705,8144.46,10000,2301.67,0,0,0,Jul-11,3292.07,,Aug-11
389138,0,Sep-01,1,38,NA,6,0,2025,15.60%,33,f,0,0,1687.59,858.71,1163.24,524.35,0,0,0,Mar-10,3.4,,May-16
389170,0,Apr-01,2,NA,NA,9,0,16810,32.30%,35,f,0,0,3150.56,2756.2,2510.75,621.13,18.6743986,0,0,Jan-10,151.15,,May-16
389184,0,Jan-84,0,NA,NA,4,0,35,1.70%,5,f,0,0,7741.090859,7452.24,6700,1041.09,0,0,0,Apr-12,228.93,,Apr-12
389199,0,Aug-01,0,NA,NA,10,0,3008,8.70%,14,f,0,0,4475.684235,4475.68,4000,475.68,0,0,0,Jul-11,1223.85,,Oct-13
389232,0,May-02,1,NA,NA,13,0,12540,54.30%,15,f,0,0,14654.45676,12130.95,11999.98,2654.48,0,0,0,Apr-12,414.79,,Apr-12
389288,0,Nov-79,1,NA,NA,15,0,25133,38.80%,25,f,0,0,13864.67511,13258.1,12000,1864.68,0,0,0,Apr-12,409.88,,Apr-12
389294,0,Oct-04,1,42,NA,3,0,4700,51.60%,5,f,0,0,12023.18524,11464.63,9400,2578.19,45.00000009,0,0,May-12,38.9,,May-12
389399,1,Jan-95,0,5,NA,15,0,10843,68.60%,25,f,0,0,10589.03,8512.75,5030.4,1810.4,0,3748.23,206.5312,Dec-10,342.29,,May-11
389428,0,Mar-78,1,NA,NA,10,0,11377,94.80%,17,f,0,0,934.73,502.16,272,134.57,0,528.16,5.19,May-09,407.08,,Aug-15
389498,0,Jun-94,1,NA,91,6,1,1251,5.50%,14,f,0,0,11553.89594,11207.28,10000,1553.9,0,0,0,Apr-12,343.69,,May-16
389501,0,Apr-05,3,NA,NA,11,0,5269,15.10%,12,f,0,0,11534.96,1464.84,4989.38,2395.49,0,4150.09,1452.54,Oct-10,115.14,,May-16
389504,0,Dec-97,0,NA,NA,7,0,11700,42.50%,33,f,0,0,17259.70407,15227.65,14999.99,2259.72,0,0,0,Nov-10,8271.9,,Dec-10
389524,0,Sep-93,1,49,NA,11,0,1580,14%,23,f,0,0,3025.641185,2904.62,2500,525.64,0,0,0,Apr-12,85.05,,May-16
389526,0,Feb-99,3,NA,NA,5,0,26694,98.90%,11,f,0,0,11474.09061,1520.32,10000,1474.09,0,0,0,Oct-10,6388.4,,May-16
389554,0,Apr-03,0,NA,NA,10,0,27201,57.40%,18,f,0,0,17480.00502,6238.7,15000,2480.01,0,0,0,Apr-11,886.74,,May-16
389563,0,Apr-86,2,NA,NA,12,0,7108,18.30%,19,f,0,0,11549.50551,11174.15,10000,1549.51,0,0,0,Mar-12,606.08,,May-16
389645,0,Nov-87,2,NA,NA,14,0,58981,84.90%,47,f,0,0,23940.59049,16496.44,20000,3940.59,0,0,0,Feb-11,9512.53,,May-16
389650,0,Jun-02,0,NA,NA,14,0,1012,10.10%,18,f,0,0,5220.356815,5089.85,5000,220.36,0,0,0,Apr-10,7.33,,Oct-12
389660,0,Jun-01,0,NA,NA,8,0,99,0.40%,12,f,0,0,23986.6641,17956.86,20000,3986.66,0,0,0,Apr-12,682.72,,Apr-12
389675,0,Apr-04,1,NA,NA,4,0,1048,31.80%,6,f,0,0,1566.3,1540.2,1084.57,481.73,0,0,0,Jul-10,104.54,,Aug-10
389701,1,Sep-85,0,13,NA,7,0,21202,88%,19,f,0,0,9946.526182,8465.03,8000,1946.53,0,0,0,Apr-12,280.43,,Apr-12
389706,0,Nov-90,0,NA,NA,14,0,16248,23.90%,48,f,0,0,11115.63939,10832.08,9800,1315.64,0,0,0,May-11,3633.25,,May-16
389724,0,Nov-99,2,NA,NA,4,0,3901,10.60%,15,f,0,0,5439.56098,5439.56,5000,439.56,0,0,0,Jun-10,2363.3,,Oct-13
389730,0,Oct-01,1,NA,NA,4,0,45210,3.80%,8,f,0,0,23755.92738,16498.82,20000,3755.93,0,0,0,Sep-11,1435.3,,Sep-11
389741,0,Mar-91,0,NA,NA,12,0,35172,95.30%,48,f,0,0,22093.48,6461.13,8659.96,6033.5,0,7400.02,2590,Dec-10,1030.21,,May-16
389765,0,Jan-91,3,77,NA,13,0,18789,52%,22,f,0,0,24755.36581,8774.65,20000,4755.37,0,0,0,Apr-12,690.79,,Dec-15
389784,0,Apr-97,2,NA,NA,5,0,24904,66.40%,15,f,0,0,14391.99228,9622.27,11999.99,2392,0,0,0,Apr-12,414.37,,Apr-12
389788,0,Aug-00,0,NA,NA,18,0,4532,32.40%,22,f,0,0,14533.32188,4730.51,12000,2533.32,0,0,0,Jun-11,4267.05,,May-16
389796,1,Jul-87,0,2,NA,13,0,6021,57.90%,25,f,0,0,13632.9,4713.24,13450,182.9,0,0,0,May-09,13633.51,,Nov-15
389844,3,Mar-99,0,21,NA,5,0,11361,35.30%,17,f,0,0,14107.2275,6816.89,11499.99,2607.23,0,0,0,Apr-12,397.1,,Apr-12
389846,1,Feb-96,0,11,NA,5,0,962,4.60%,32,f,0,0,7734.991002,6525.82,6999.99,735,0,0,0,Jan-11,707.1,,Jan-11
389847,0,Jan-00,0,63,NA,10,0,1483,4.20%,24,f,0,0,21143.28308,3118.68,20000,1143.28,0,0,0,Oct-09,7691.47,,Nov-09
389857,0,Jun-97,0,NA,NA,6,0,859,10.70%,6,f,0,0,3440.803945,3297.44,3000,440.8,0,0,0,Apr-12,19.96,,Apr-12
389885,0,Feb-00,1,37,NA,19,0,6070,88%,36,f,0,0,13817.62888,5423.42,10000,3817.63,0,0,0,Jan-13,1016.32,,Feb-13
389918,0,May-02,0,NA,NA,8,0,8316,52.60%,9,f,0,0,12131.41655,5609.3,10000,2131.42,0,0,0,Aug-11,2932.84,,Aug-11
389965,0,Sep-89,0,50,NA,10,0,16353,31.90%,22,f,0,0,14275.4257,14067.24,12000,2275.43,0,0,0,Mar-12,3098.83,,May-15
390015,0,Apr-03,1,NA,NA,4,0,6191,72%,7,f,0,0,2442.385673,2366.21,2000,442.39,0,0,0,Apr-12,82.4,,Apr-12
390018,0,Jun-75,1,NA,NA,11,0,8823,7.40%,19,f,0,0,18486.30327,17332.56,16000,2486.3,0,0,0,Apr-12,542.41,,Apr-12
390021,0,Mar-81,2,37,NA,16,0,19434,43.20%,21,f,0,0,8713.878369,8041.53,7199.99,1513.88,0,0,0,Apr-12,243.8,,Apr-12
390038,0,Feb-97,2,NA,NA,12,0,42813,0%,28,f,0,0,5717.29,5181.85,4326.42,1390.87,0,0,0,Dec-10,301.2,,May-16
390078,0,Aug-94,0,NA,NA,12,0,14417,82.90%,26,f,0,0,7371.844231,7341.13,6000,1371.84,0,0,0,Jan-12,1974.29,,May-16
390091,0,Nov-91,1,NA,NA,12,0,46392,81.10%,26,f,0,0,19539.31893,8881.49,15999.99,3539.33,0,0,0,Apr-12,548.39,,May-16
390098,1,Jan-99,2,21,NA,12,0,1953,57.40%,24,f,0,0,5815.747393,3309.5,5500,315.75,0,0,0,Dec-09,2371.53,,Aug-11
390124,0,Dec-88,2,NA,NA,11,0,42518,68.90%,32,f,0,0,6047.2,5921.22,6000,47.2,0,0,0,May-09,6047.74,,May-09
390139,0,Aug-90,5,NA,NA,14,0,14650,24.50%,25,f,0,0,6885.789918,6570.19,6000,885.79,0,0,0,Dec-11,967.01,,Dec-11
390144,0,Sep-88,0,NA,NA,12,0,70432,89.30%,24,f,0,0,6023.84411,5368.85,4999.99,1023.85,0,0,0,Apr-12,175.12,,Apr-12
390155,0,Aug-91,0,NA,NA,17,0,3606,4.50%,35,f,0,0,23986.66753,17716.94,20000,3986.67,0,0,0,Apr-12,687.02,,Aug-12
390159,0,Sep-88,0,53,NA,21,0,82153,88.10%,45,f,0,0,9300.301676,8034.12,7500,1800.31,0,0,0,Oct-11,1761.53,,Aug-11
390162,0,Aug-99,0,32,NA,4,0,457,18%,13,f,0,0,1602.012682,1548.61,1500,102.01,0,0,0,Oct-09,1345.76,,Oct-09
390169,0,Jun-04,1,NA,NA,9,0,11131,57.70%,10,f,0,0,1527.14,317.61,766.42,411.74,0,348.98,3.48,Aug-09,294.88,,Feb-10
390172,0,Dec-86,1,42,NA,8,0,15341,40.20%,41,f,0,0,1124.22,134.64,672.87,436.35,14.99522749,0,0,Jan-10,125,,May-16
390193,0,Aug-03,7,NA,NA,5,0,700,14.60%,25,f,0,0,11053.65273,10422.83,9500,1553.66,0,0,0,May-11,3570.81,,May-16
390205,0,Mar-98,1,76,90,3,1,1813,27.10%,15,f,0,0,10941.41295,10073.74,8999.99,1941.42,0,0,0,Apr-12,318.49,,Sep-14
390228,0,Aug-99,1,62,NA,15,0,28767,74.90%,35,f,0,0,8792.665851,7519.02,7200,1592.67,0,0,0,Apr-12,257.57,,May-16
390255,2,Apr-99,1,8,92,6,1,0,0%,13,f,0,0,4556.64,886.15,4500,56.64,0,0,0,May-09,4556.77,,Apr-16
390261,0,Dec-02,0,NA,NA,9,0,13575,73.80%,13,f,0,0,4607.96,1194.06,3267.98,1339.98,0,0,0,Jun-10,329.46,,May-16
390268,0,Apr-98,3,NA,NA,9,0,9631,74.70%,25,f,0,0,10258.1811,9403.5,8400,1858.18,0,0,0,Apr-12,301.44,,Apr-16
390322,0,May-03,3,NA,NA,5,0,5,0.20%,10,f,0,0,29300.00544,14634.36,23999.99,5300.01,0,0,0,Mar-12,1628.4,,Mar-12
390347,0,Sep-00,2,NA,NA,8,0,15166,94.80%,13,f,0,0,18457.95417,10480.58,15000,3406.84,51.1200001,0,0,May-12,14.22,,May-12
390363,0,Oct-05,0,NA,89,9,1,0,0%,14,f,0,0,1772.293137,1689.22,1600,172.29,0,0,0,Feb-10,1280.6,,May-16
390382,0,Mar-04,1,NA,NA,10,0,6711,53.30%,14,f,0,0,11814.23288,10830.29,9999.99,1814.24,0,0,0,Jun-11,3498.21,,Jul-15
390401,0,Jun-03,1,NA,NA,6,0,4850,53.90%,11,f,0,0,3116.58,133.12,2017.54,877.81,20.67926845,200.55,70.18,Nov-09,848.06,,May-16
390440,0,Oct-97,0,NA,NA,10,0,41491,60.90%,21,f,0,0,18965.73569,11135.11,16000,2965.74,0,0,0,Jan-12,2600.38,,Jan-15
390492,0,Jul-00,0,NA,NA,9,0,7494,94.90%,19,f,0,0,8587.008459,4000.59,7000,1587.01,0,0,0,Apr-12,240.05,,Aug-14
390501,0,Aug-86,1,NA,NA,8,0,11667,33.10%,24,f,0,0,6039.65,1043.73,2266.21,1113.11,0,2660.33,520.0782,Sep-09,676.02,,Feb-10
390502,1,Apr-95,0,11,NA,4,0,3048,33.90%,18,f,0,0,6105.992324,5517.75,4999.99,1106,0,0,0,Apr-12,176.44,,Mar-15
390508,0,May-83,2,NA,NA,22,0,49542,54.60%,55,f,0,0,18235.76031,10622.39,15000,3235.76,0,0,0,Apr-12,515,,Apr-12
390511,0,Sep-01,0,NA,NA,9,0,12255,24.20%,21,f,0,0,11417.67015,10594.58,10000,1417.67,0,0,0,Nov-11,566.39,,Nov-11
390532,0,Sep-01,0,79,NA,7,0,0,0%,15,f,0,0,2295.249416,2295.25,2000,295.25,0,0,0,Dec-11,321.18,,Feb-16
390554,0,Dec-01,0,27,NA,5,0,4233,46%,7,f,0,0,3444.98,3070.25,2490.05,925,29.9249651,0,0,Jan-11,171.92,,May-16
390572,0,Aug-05,0,NA,NA,6,0,8038,51.50%,8,f,0,0,5914.731061,5914.73,4800,1114.73,0,0,0,Jul-12,176.8,,Apr-16
390651,0,Jul-95,0,NA,NA,9,0,79821,37.10%,14,f,0,0,9200.608887,8826.83,8000,1200.61,0,0,0,Apr-12,294.71,,Jul-15
390660,0,Apr-84,1,NA,NA,12,0,22828,21.40%,30,f,0,0,22592.29931,4546.7,20000,2592.3,0,0,0,Aug-10,12654.01,,May-13
390669,0,Apr-95,0,43,NA,8,0,7629,25.30%,21,f,0,0,24187.03072,7708.45,20000,4187.04,0,0,0,Dec-11,563.55,,Dec-11
390671,0,Oct-96,0,NA,NA,7,0,3199,7.40%,23,f,0,0,4491.414866,4266.84,4000,491.41,0,0,0,Apr-12,149.83,,May-15
390720,0,May-03,1,NA,NA,9,0,30215,49.60%,17,f,0,0,28726.8,10796.94,7313.7,2718.78,0,18694.32,6543.04,Apr-10,836.66,,May-16
390743,0,Feb-95,2,NA,NA,5,0,445,89%,7,f,0,0,5718.573393,5718.57,5000,718.57,0,0,0,Jul-10,3335.86,,Jul-10
390765,0,May-02,0,NA,NA,7,0,1858,12.70%,11,f,0,0,10513.05693,9882.28,10000,513.06,0,0,0,Feb-10,2012.81,,Mar-10
390774,0,Dec-99,0,33,NA,8,0,7805,41.90%,17,f,0,0,15126.74697,8588.68,12000,3126.75,0,0,0,Apr-12,435.15,,Apr-12
390849,0,Jan-98,0,NA,NA,11,0,2300,11.30%,21,f,0,0,13864.67593,13146.62,11999.99,1864.68,0,0,0,Apr-12,408.32,,Apr-12
390861,0,Oct-94,0,NA,NA,12,0,39311,85.80%,25,f,0,0,15485.67954,9095.29,12800,2685.68,0,0,0,Aug-11,12.82,,May-16
390865,0,Mar-98,1,NA,NA,11,0,2094,7.70%,28,f,0,0,6860.600495,6613.62,6250,610.6,0,0,0,Oct-11,44.23,,Oct-11
390897,0,Feb-96,0,29,104,6,1,3996,97.50%,27,f,0,0,1763.85,1048.8,1114.62,649.23,0,0,0,Sep-09,353.14,,May-16
390985,0,Oct-84,1,30,NA,6,0,25972,89.60%,13,f,0,0,6123.934089,6006.17,5200,923.93,0,0,0,May-12,187.23,,Apr-12
391013,0,Dec-97,1,NA,NA,6,0,5918,98.60%,17,f,0,0,8856.02,3034.48,5211.82,3204.24,0,439.96,4.5,Dec-10,660.56,,Jun-11
391020,0,Jun-95,0,59,NA,9,0,9144,25.50%,25,f,0,0,8582.073122,8462.88,7200,1382.07,0,0,0,Jan-12,977.7,,Feb-12
391046,0,Feb-03,0,NA,NA,6,0,4965,53.40%,9,f,0,0,6174.610214,6071.7,6000,174.61,0,0,0,Jul-09,5779.26,,Jul-09
391056,0,Jan-84,0,NA,NA,10,0,3462,21.60%,39,f,0,0,12004.84842,6437.73,9999.99,2004.85,0,0,0,Sep-11,2593.25,,Apr-16
391075,0,Jul-92,2,NA,NA,9,0,3335,45.10%,13,f,0,0,2092.11,1715.52,1302.11,790,0,0,0,Jul-10,196.66,,May-16
391078,0,Nov-98,0,39,NA,3,0,297,5.80%,8,f,0,0,7195.999233,7076.07,6000,1196,0,0,0,Apr-12,216.07,,Dec-15
391087,0,Aug-98,1,33,NA,13,0,7160,62.30%,23,f,0,0,6884.807395,6206.71,6000,884.81,0,0,0,Jun-10,9.61,,May-15
391113,0,Nov-02,0,46,NA,7,0,6214,20.80%,13,f,0,0,14829.29686,5184.47,12800,2029.3,0,0,0,Feb-11,3691.06,,May-16
391128,0,Jan-98,1,NA,NA,11,0,11860,45.10%,44,f,0,0,19245.50782,2499.04,16750,2495.51,0,0,0,Nov-10,9718.89,,Mar-16
391135,0,May-75,1,63,NA,5,0,693,23.10%,9,f,0,0,6133.56509,6102.9,5000,1133.57,0,0,0,Apr-12,179.23,,May-16
391152,0,Dec-93,0,58,NA,11,0,34008,98.30%,34,f,0,0,4752.535687,4752.54,4000,752.54,0,0,0,Jan-11,6.51,,Jul-15
391173,0,Apr-04,1,NA,NA,19,0,7810,37.50%,22,f,0,0,14919.79475,7456.25,12000,2919.79,0,0,0,Apr-12,424.25,,Apr-12
391175,0,Mar-00,0,26,118,8,1,15127,45.60%,12,f,0,0,14722.43637,5919.65,12000,2662.44,59.99999987,0,0,May-12,519.57,,May-16
391203,1,Jul-71,0,8,NA,11,0,7491,71.30%,23,f,0,0,11670.87525,7189.66,9599.99,2070.88,0,0,0,Apr-12,327.56,,Apr-12
391230,0,Dec-92,0,NA,NA,9,0,43620,92.90%,12,f,0,0,24662.21368,13267.66,19650,5012.21,0,0,0,Apr-12,700.93,,Apr-12
391247,1,Apr-00,2,17,NA,10,0,24769,90.10%,28,f,0,0,14329.47122,4941.85,12800,1529.47,0,0,0,Mar-10,9909.62,,Mar-10
391306,0,Jun-91,3,NA,NA,10,0,4409,12.40%,22,f,0,0,7978.921979,7452.94,7100,878.92,0,0,0,Oct-11,1540.24,,Feb-16
391319,1,Jul-72,1,15,NA,8,0,46268,92.90%,21,f,0,0,1251.52,330.84,836.35,415.17,0,0,0,Aug-09,313.2,,Apr-16
391348,0,Sep-97,1,NA,NA,11,0,12663,34.40%,21,f,0,0,13408.92688,7182.29,12500,908.93,0,0,0,Dec-09,10512.08,,Dec-09
391358,0,Apr-99,1,NA,NA,7,0,10891,26.90%,17,f,0,0,8959.727493,8399.74,8000,959.73,0,0,0,May-13,270.06,,Feb-16
391438,0,Feb-06,0,NA,NA,8,0,4071,78.30%,9,f,0,0,4871.369504,4840.96,4000,871.37,0,0,0,Mar-11,1807.23,,Jan-16
391439,2,Apr-00,0,7,NA,25,0,15214,68.70%,39,f,0,0,19204.19308,19204.19,15000,4204.19,0,0,0,Mar-13,568.31,,Mar-14
391445,0,Dec-84,0,NA,NA,9,0,12683,18.10%,15,f,0,0,23553.76841,17199.62,19999.99,3553.78,0,0,0,May-12,693.62,,May-12
391479,0,Dec-74,0,70,NA,10,0,9649,50.50%,14,f,0,0,10434.58,5273.58,7044.23,2571.13,34.21361347,785,242.1318,May-11,795.27,,Oct-11
391509,0,Apr-96,0,82,NA,21,0,22739,59.50%,31,f,0,0,25437.54556,21148.85,20000,5437.55,0,0,0,Aug-12,737.25,,Apr-16
391525,0,Dec-90,4,NA,NA,8,0,3473,10.70%,18,f,0,0,5083.926878,5083.93,4800,283.93,0,0,0,Feb-10,3733.26,,May-16
391560,1,Jul-00,3,14,NA,14,0,7350,13.80%,30,f,0,0,11815.38103,8907.63,10000,1815.38,0,0,0,May-11,948.2,,May-11
391569,0,Oct-85,2,49,NA,12,0,19367,49.90%,31,f,0,0,24866.39175,10285.37,20000,4866.39,0,0,0,Apr-12,694.02,,Mar-14
391570,0,Jan-98,2,NA,NA,9,0,13376,33.90%,19,f,0,0,13715.96176,5306.43,12000,1715.97,0,0,0,Oct-10,9.94,,Oct-10
391591,1,Dec-93,1,11,NA,17,0,0,0%,41,f,0,0,13248.55,3782.34,4426.09,1650.23,0,7172.23,2510.022,Aug-10,379.94,,Apr-16
391603,0,Mar-97,0,NA,NA,8,0,18116,40.70%,18,f,0,0,15597.7734,15159.79,13500,2097.77,0,0,0,May-12,468.43,,May-12
391605,0,Mar-90,1,NA,NA,6,0,1674,8.80%,20,f,0,0,5951.125782,5931.11,5300,651.13,0,0,0,Apr-12,195.51,,Sep-12
391632,1,Oct-86,2,23,NA,6,0,10926,72.40%,15,f,0,0,1563.574057,1537.51,1500,63.57,0,0,0,Aug-09,1412.59,,Aug-09
391635,0,Jan-03,2,70,NA,9,0,3805,48.80%,12,f,0,0,6565.631402,5580.91,5600,965.63,0,0,0,Oct-10,3296.34,,May-14
391645,0,Jun-93,0,66,NA,9,0,9484,83.90%,29,f,0,0,11993.33205,11382.1,10000,1993.33,0,0,0,Apr-12,347.42,,Mar-14
391659,0,Dec-01,1,NA,NA,12,0,9753,95.90%,12,f,0,0,5170.933299,5140.15,4200,970.93,0,0,0,Jan-11,2171.41,,Feb-16
